Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.5032635103253758,0.9838898181915283,532.2802551498128,1289.7856683052435,0.9919450879096985,544.2755881320224,1302.4730805243446,0.9381463527679443,489.0663038389514,1291.650866104869,0.36489102244377136,400.56113939606746,1263.2383836610488,0.6885420083999634,422.03915028089887,1246.5127574906367,0.09060457348823547,373.0759889981274,1222.8846266385767,0.04528111219406128,566.5908824906368,1126.6225567649813,0.14665833115577698,402.40380676498125,159.54485603932585,0.35060155391693115,284.14881788389516,831.3721617509364,0.9556984901428223,795.3175474016855,1072.109375,0.7417446374893188,293.2700579353933,1225.223841292135,0.27344420552253723,760.4196658473784,1038.6114524812735,0.46320682764053345,518.0195897705993,170.46915232911985,0.17266544699668884,224.41289208801504,699.6545090121723,0.7910292148590088,202.0539267322098,697.4818586142322,0.26537901163101196,803.892278206929,1081.0026773174159,0.2917519807815552,394.54895248127343,1193.8280518492509
1,0.5107493383042953,0.9923640489578247,540.2819961376405,1276.9086493445693,0.9802722930908203,537.966336025281,1306.075462312734,0.8849377036094666,548.8042047050562,1300.2269136235955,0.5123761892318726,404.7130296114233,1269.1824672284645,0.44117581844329834,430.3209123361423,1235.4842579588014,0.20580750703811646,428.30985194288394,1089.031557233146,0.10514315962791443,629.3605161516855,1174.1665203651685,0.13056322932243347,410.19838483146066,146.6709734170178,0.32361364364624023,264.4947477762172,840.329617275281,0.946969747543335,798.7694580992509,1083.8001082631085,0.6689971685409546,294.1092433286517,1229.3937265917602,0.4067697525024414,759.0357999765918,1023.1258046582398,0.3114551603794098,528.8366104868915,168.89798396535582,0.309372216463089,1004.8635007022472,677.6359872425094,0.8587089776992798,206.76659058988764,693.4124824438203,0.1929330825805664,343.84948501872657,1146.8823150749065,0.4112790524959564,379.2955582865169,1182.4531835205994
2,0.4885667036561405,0.963342547416687,532.0667281132959,1246.0245493913858,0.9872866272926331,552.4909293071162,1305.8068527621724,0.9423799514770508,509.779450491573,1300.5394136235955,0.2582377791404724,584.5907947097379,1177.752589536517,0.3609134256839752,452.9284439372659,1154.6249561095506,0.1495954990386963,407.58207514044943,1082.7956753277153,0.08535155653953552,671.2087429775281,1216.657742275281,0.08532989025115967,833.1156367041199,778.459298923221,0.4000391364097595,264.44873595505624,872.2234901685393,0.9399287104606628,804.5490987827716,1082.3646711142324,0.7039490938186646,298.08761996722853,1231.8442766853932,0.28095677495002747,519.3624180711611,1110.8388927902622,0.395303338766098,749.087590706929,659.8442620552435,0.5153145790100098,1007.9276392790262,675.7310685861423,0.7447975873947144,204.33988764044943,698.0676498127341,0.20521241426467896,799.7861072097378,1109.108365519663,0.287695050239563,379.64192708333337,1186.9106975655432
3,0.5315892187988057,0.9467653036117554,522.936563670412,1311.4412160580525,0.9784829616546631,543.2372132490638,1309.8680360486892,0.9421325922012329,502.4640829822098,1303.9523349719102,0.19750723242759705,587.190938085206,1179.36797752809,0.606344997882843,422.75390625,1269.4809222846443,0.06979250907897949,446.6222641619851,1098.61094042603,0.05613762140274048,667.773291198502,1227.9046699438202,0.1251874566078186,436.5951252340824,143.16775661282773,0.4493680000305176,263.4857794943821,847.4779084737828,0.9496924877166748,807.2888869382023,1081.4100538389514,0.8769513368606567,289.42957045880155,1185.2706577715355,0.4102596640586853,493.89674040262173,1115.5498010299625,0.31686362624168396,754.3951896067417,681.6976094335206,0.5472521185874939,1012.6527387640449,684.4874327013109,0.9137676358222961,200.4860135767791,707.6598343867041,0.2636851370334625,795.2981624531835,1110.2478347378278,0.3868260383605957,312.85463483146066,1185.946497542135
4,0.5007724306162666,0.9445691108703613,524.0439928604869,1305.2649520131088,0.9793480634689331,543.1672079822098,1311.4006905430713,0.9417800307273865,493.95467579588023,1311.8673923220974,0.2826465368270874,438.9863500702247,1193.0681618679776,0.551799476146698,424.6769662921348,1271.2530723314608,0.09593689441680908,424.89224894662925,1137.6829500234082,0.07682597637176514,809.0731800093633,393.0355000585206,0.10764551162719727,453.9911780196629,140.89486225713952,0.36940592527389526,290.94978932584274,792.8360545411986,0.9540804028511047,807.9002808988764,1079.0469920411986,0.7919759750366211,292.4007344335206,1236.0897998595506,0.2109578251838684,561.6556940543071,538.8454617275281,0.3001287877559662,516.6890507958802,163.7102425678839,0.5136136412620544,1022.8670704588014,685.1766590589888,0.9250053763389587,206.65964419475654,706.515317766854,0.24646273255348206,794.4817269428838,1108.6778733614233,0.22094905376434326,303.8245406132959,1171.044373244382
5,0.5263557293835808,0.9751057624816895,518.2119762406368,1312.8179131554307,0.9814378023147583,532.4215092462547,1316.1622191011236,0.8847082853317261,498.67136294475654,1310.7266795411986,0.22359243035316467,576.4597963483146,1241.975070224719,0.4705059826374054,424.550708099251,1271.452042368914,0.18264946341514587,641.9780694054307,1148.8972524578653,0.1655617356300354,647.1343925561798,1175.5498741807116,0.25761649012565613,857.8762874531835,789.6398057116105,0.31628745794296265,287.0767497659176,792.2926907771536,0.9786889553070068,810.2760709269664,1078.9858380149813,0.8623316287994385,293.99512816011236,1236.5408473782772,0.4594016373157501,494.87681413857683,616.9516619850187,0.3770570158958435,797.1331489934457,756.0750965589888,0.33758097887039185,1029.4285463483147,689.750629096442,0.9080299139022827,209.09366221910113,712.6006554307116,0.172465980052948,799.948209269663,1112.6042398174159,0.3950258791446686,301.4715736189139,1169.612666783708
6,0.49375157145892873,0.9154269695281982,530.8881232443821,1298.2165847378278,0.9428597092628479,535.9704178370787,1321.7112886235955,0.8500970602035522,501.8311827013109,1305.3597553838952,0.29315125942230225,573.7075725655432,1255.7437968164795,0.52300626039505,423.0402182818352,1293.1176849250937,0.20152583718299866,636.1606829353932,1153.3704939138577,0.12430745363235474,648.4039238061798,1173.4778792134832,0.17334717512130737,864.9679599719102,818.4336961610487,0.18556618690490723,470.56143199906376,131.59070875760767,0.9806433320045471,811.2006963951312,1080.4048893960673,0.8015501499176025,296.18453007958806,1239.156718164794,0.36867570877075195,557.3202686095506,672.9782595973783,0.2761969566345215,779.9353347378278,779.789691596442,0.5640936493873596,1025.7072214419477,686.9276685393259,0.8655917644500732,206.89672577247188,715.9465706928839,0.12507495284080505,798.0446804775281,1105.1106039325844,0.20266228914260864,298.5541022940075,1170.7069288389514
7,0.5015233194126802,0.9407659769058228,523.5008485486892,1303.4885592228466,0.9587626457214355,534.6295646067416,1325.8356741573034,0.897861897945404,553.783356741573,1328.297196863296,0.3819548785686493,577.6058491338952,1302.218515917603,0.6368539333343506,424.08890742041206,1253.5543948970037,0.17733526229858398,656.8886060393259,1184.168129681648,0.10885611176490784,662.1003774578653,1212.1801117743446,0.11475211381912231,448.2099280196629,209.48340941011236,0.2554197311401367,226.27933345037457,907.9509743679776,0.9795782566070557,814.5975245786517,1080.1199672284645,0.7708478569984436,296.03215706928836,1236.9213775749065,0.38147446513175964,552.8765800561798,560.6367406952247,0.5473937392234802,532.5305038623596,166.00392088014982,0.2032698094844818,1005.904143258427,704.9634977762172,0.8938554525375366,205.91043422284645,706.878438085206,0.11829835176467896,799.7697945926966,1107.5132402855807,0.15861594676971436,298.482268258427,1165.8519867743446
8,0.4959905498168048,0.9348179697990417,534.5935744382023,1294.392263576779,0.9729118943214417,534.103757022472,1324.7490929307116,0.8858026266098022,550.7251433754682,1326.2475128745318,0.4776836037635803,392.66927083333337,1304.8026392790262,0.150425523519516,628.9198560393259,1267.907742275281,0.2012435495853424,664.6003774578653,1165.811168656367,0.19489070773124695,665.3837488295881,1181.7237974016855,0.14402800798416138,724.0722290496255,1068.0604078885767,0.4955773651599884,247.9415379213483,918.2600362827716,0.9629614353179932,811.8668071161048,1083.8193469101125,0.8437232375144958,297.2578710205993,1238.70859667603,0.3675556778907776,564.6354166666667,653.4706372893259,0.36123964190483093,519.1148027855805,169.11886265215355,0.38587889075279236,1006.5392380617977,695.5787687265918,0.8682880997657776,201.9787277621723,708.8487535112359,0.10299468040466309,788.3124853698503,1108.4854868913858,0.08181643486022949,322.8528060627341,1184.536809456929
9,0.5018308723674101,0.9632320404052734,537.9735779494382,1288.631642088015,0.9656120538711548,534.9690572331461,1325.1185042134832,0.8903589248657227,548.0719657069288,1322.440162687266,0.4381641149520874,390.09721734550567,1301.8729517790262,0.34461820125579834,651.0967491807116,1291.6684222846443,0.1721193790435791,413.47253920880155,1070.1107502340824,0.10302236676216125,715.5867421582398,1034.2281864466293,0.22643300890922546,839.0136352996255,802.7402270599251,0.15255895256996155,452.8579997659176,159.93226240636704,0.9737879037857056,814.1160463483147,1085.6038594335207,0.8129587173461914,299.25671523876406,1242.209298923221,0.47454047203063965,556.2723109784645,646.2359550561798,0.3405125141143799,794.0125380383895,810.8917076310862,0.5268940925598145,1013.230775983146,690.7201691245318,0.8767138719558716,204.49174859550567,714.8823735955057,0.10586565732955933,649.4046260533707,1207.012816011236,0.16373255848884583,664.556633309925,1154.3755120552435
