Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.6238731671782101,0.9923946261405945,618.0758426966293,1354.5261294475656,0.9754304885864258,597.4898320458802,1409.3495435393259,0.9789261817932129,675.8526451310861,1399.6259070692884,0.9325100183486938,500.2667076310862,1356.2271769662923,0.6481133103370667,543.5736335440075,1345.9506671348315,0.5317206978797913,912.906571863296,669.8959796348315,0.6127681732177734,765.059691011236,1275.0396477059926,0.48692694306373596,813.973987593633,744.8154406601124,0.2140170931816101,857.3267790262173,731.5151714653558,0.6735156178474426,322.56188553370794,261.00068395950376,0.5817004442214966,705.9349397237829,1105.3484901685395,0.3082820773124695,813.4312090355807,1034.903441011236,0.709680438041687,846.6305301966293,1048.330553604869,0.4590461552143097,935.0738822565543,653.3239700374533,0.4585229754447937,864.6431706460673,679.5320546582398,0.7450962066650391,691.613120318352,1070.657332631086,0.29719239473342896,689.6594101123596,1080.5488500702247
1,0.6063852117342108,0.9893024563789368,623.6597319756554,1353.2793480805244,0.9657790660858154,580.0776860955057,1423.8724543539327,0.940119743347168,667.9081811797753,1420.2473958333335,0.9733935594558716,473.6882607677903,1373.889132724719,0.7538759708404541,547.44374707397,1366.1720213014983,0.5967756509780884,506.6954149110487,1150.548996371723,0.5482739210128784,755.7680828651685,1266.3161282771537,0.47698670625686646,818.5238178838952,725.4860867275281,0.17496022582054138,361.91574496722853,1023.7967433286517,0.5222469568252563,727.7693410580525,1083.495069639513,0.49794089794158936,704.2504974250937,1095.6164413623596,0.2813524305820465,752.3261206694756,287.0695078417603,0.6133826971054077,827.6852176966293,1048.870698735955,0.6734987497329712,944.3100421348315,650.5903996956929,0.4764942526817322,872.9484140917602,661.2388810861423,0.42559319734573364,689.2279669943821,1143.1267556179776,0.3985721170902252,704.146184456929,1074.0543071161048
2,0.5993063134305617,0.9866462349891663,619.6724309456929,1352.9011587078653,0.9641329050064087,570.4046699438203,1422.3762289325844,0.9555903673171997,678.692503511236,1415.0295529026218,0.9728513956069946,514.3812909644195,1351.722114934457,0.6457109451293945,554.8014688670412,1353.872746956929,0.6475180983543396,488.8137143024345,1135.527197448502,0.5619032382965088,758.4356712312735,1250.580231741573,0.2857818603515625,861.969071863296,1056.749546465356,0.17079684138298035,740.7442357209738,1045.2236949906367,0.7470250725746155,741.7564957865168,1057.5972173455057,0.7953559160232544,711.6102674391386,1058.1025427200375,0.382608026266098,794.7784995318352,1027.843442766854,0.6148919463157654,814.3489583333335,1046.568059456929,0.5601482391357422,929.6592638108614,670.1340853230338,0.29141390323638916,856.1866514513108,694.4109901685393,0.5152803063392639,676.2028909176031,1102.062192766854,0.09055203199386597,398.8213951310862,629.9837605337079
3,0.5772455229478723,0.9781605005264282,615.2759246254682,1350.826018258427,0.9621985554695129,563.7765537219101,1428.4923630617977,0.9762324094772339,675.3059895833333,1420.1606390449438,0.9561604857444763,509.8350450608615,1343.1625994850187,0.4716911017894745,742.0371020599252,1375.9309164325844,0.38691413402557373,472.35538096910113,1122.6463746488764,0.7099112272262573,729.7825959737829,1218.6652914325844,0.22738897800445557,864.5309573970037,1049.7957631086142,0.17719456553459167,364.7576515683521,1025.4190074906367,0.7132390737533569,326.1668275983146,262.8297818644663,0.5908688902854919,720.1068732443821,1066.8311827013108,0.4394839107990265,791.9514425327716,1036.3529962546818,0.5954909324645996,815.6759129213483,1042.2641619850187,0.5734716653823853,922.4192415730338,669.1916842228464,0.27865710854530334,727.3997103230338,1024.2086551966293,0.6127002835273743,688.3359667602997,1059.6968632958801,0.16341006755828857,695.2512728230338,1081.4782303370787
4,0.6170695739633897,0.9864380955696106,617.5169709737829,1357.812353698502,0.9674862623214722,577.432262406367,1421.0208918539327,0.9801435470581055,675.821482911985,1418.1034936797753,0.9672636985778809,507.42326486423224,1347.786019428839,0.6080281734466553,562.7107473080524,1361.9193293539327,0.42507967352867126,488.75212137172286,1142.330948618914,0.727613091468811,748.0529465121724,1241.8053604868915,0.3658127188682556,857.4698618913858,1048.5771447799625,0.26518309116363525,864.7103230337079,680.9524959035581,0.7404934167861938,743.0488500702247,1062.7792164091761,0.6242845058441162,715.4589477996255,1076.1989407771537,0.4441320300102234,753.0895218867042,255.26195283239701,0.6653650403022766,795.6153441011236,1043.7191303838952,0.7635047435760498,920.4983029026218,667.1520950374533,0.2510177195072174,852.678048923221,623.312192766854,0.5277759432792664,705.2612213249065,1061.341877340824,0.18056100606918335,695.1382549157304,1086.5368972378278
5,0.5673449460197898,0.9840435981750488,618.2290935159176,1360.5253686797753,0.950962483882904,579.6766736891386,1433.351328417603,0.9840487837791443,678.8600918773409,1422.10703417603,0.9468857049942017,511.9556852762173,1356.3704061329588,0.5077608227729797,744.2050708099252,1375.1634187734082,0.5688638091087341,910.5119089419477,673.3320897705993,0.4687623381614685,730.7603288857679,1217.7058462078653,0.2629789710044861,832.8812617041199,688.9534322331461,0.143205463886261,363.3677141853933,1024.4660726825844,0.7097800970077515,748.4400602762173,1052.790701076779,0.7719374895095825,720.1301351825844,1056.1094042602997,0.25509440898895264,764.8136850421349,815.8774432350187,0.6064627766609192,822.9582162921349,1044.6718457397003,0.5552912950515747,925.4105220037454,669.0312646301498,0.3701697289943695,349.76482034176036,430.5826091409176,0.3670223355293274,667.7708040730338,1105.821409761236,0.1915939748287201,688.8409995318352,1080.8607648642324
6,0.5817378110745374,0.9845255017280579,622.3147823033707,1345.6154904026218,0.9821515083312988,597.4986832865169,1414.1590589887642,0.9707587957382202,678.7495610955057,1424.2528382490636,0.9120565056800842,512.0057203885768,1350.9070692883895,0.6792085766792297,746.3571658473784,1376.3550444756554,0.46108734607696533,917.5686154026218,672.7519311797753,0.3455659747123718,746.012040613296,1224.8623302902622,0.3515413999557495,829.5537804307116,731.8356448970038,0.17802360653877258,363.35279143258424,1025.674449906367,0.5711443424224854,705.3649490870787,1071.0862886235955,0.5749603509902954,704.2333069990636,1091.0747308052435,0.361875057220459,806.3935949204119,1034.169153792135,0.6242343187332153,855.2868972378278,1069.688377808989,0.6108936667442322,925.9851942883895,663.1740841526217,0.3241616487503052,635.6239027387642,1111.0670499765918,0.6775679588317871,645.1904113998128,1170.1393521769664,0.27978622913360596,701.0492011938202,1084.838044241573
7,0.569939862279331,0.9798885583877563,615.7036370552435,1345.1283064138577,0.9521024227142334,561.6212400514981,1428.7065484550562,0.9669030904769897,673.3526451310861,1403.0761352996255,0.8860836625099182,507.33007080992513,1364.0314840823971,0.5330895781517029,734.7844978932585,1392.1933520599252,0.5092646479606628,500.5218574438203,1129.5207894428838,0.6077302694320679,761.5203651685395,1276.90938085206,0.1837892234325409,705.3131583567417,1073.4735633192884,0.15688005089759827,735.5763547518727,1048.0948618913858,0.8075423240661621,726.8082133661048,1111.7867801966293,0.5874152779579163,700.3649490870787,1102.567810744382,0.3213987946510315,863.4355980805244,1042.4297021301497,0.7660820484161377,834.9558169475656,1051.2244703885767,0.4737926423549652,932.8187909644196,660.7625965589888,0.21344062685966492,867.8822858146068,676.2213980571162,0.6030550599098206,705.1487154728466,1068.745391502809,0.140519380569458,692.5196044007491,1101.0999678136704
8,0.5693457074025098,0.9077902436256409,605.8059749531835,1360.2914325842696,0.9617116451263428,556.0428370786517,1429.2907303370787,0.9548519849777222,665.3562441479401,1415.8984375,0.9191482067108154,467.47863998127343,1412.3535522003747,0.47521063685417175,743.8196395131085,1370.4197389981273,0.6777162551879883,499.888518258427,1140.0636411516855,0.7145954370498657,758.8816713483147,1280.5505325374531,0.363251268863678,826.471646769663,740.6884216994382,0.09831449389457703,525.7579149110487,195.67366353581463,0.8334439992904663,746.1140859082398,1114.9021242977528,0.3641672134399414,716.2047196863296,1134.739217579588,0.39112672209739685,864.178370786517,1045.5207601825844,0.7901438474655151,825.8229459269664,1051.8846558988764,0.39926570653915405,935.5603347378278,654.3269399578652,0.21429258584976196,854.3555419007491,660.0084123361423,0.48788726329803467,708.1791315543071,1081.9247425093633,0.12595951557159424,687.3143433988764,1098.6231566011236
9,0.6251848042011261,0.9456639289855957,613.2440894194756,1358.2010767790262,0.9682961702346802,552.7659029728464,1430.1422050561798,0.9361803531646729,660.714682818352,1416.7367450842696,0.9513591527938843,504.7504827949439,1374.3771945224719,0.3476662039756775,539.1357238998128,1370.0727118445693,0.6547408103942871,906.3752340823971,681.8193322799626,0.7361119389533997,753.1472378277153,1284.3660756086142,0.3778158724308014,823.9025924625469,733.8647003745318,0.543121337890625,313.5693176498128,492.01234053136704,0.8195284605026245,731.2393199906367,1115.5362681413858,0.4858471751213074,712.0938670411986,1099.1649110486892,0.557512640953064,860.6367041198503,1051.5629389044943,0.7663599848747253,830.2629037921349,1042.6830231741574,0.3382006883621216,926.9504915730338,659.8883719569288,0.42383772134780884,848.0770131086142,683.3526451310862,0.5799455642700195,704.2140683520599,1062.3317532771537,0.19595366716384888,695.348124414794,1076.98048338015
