Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.7217749252038843,0.9934983849525452,504.07742275280907,1353.8091058052435,0.97188401222229,519.6235662453183,1431.0277680243446,0.9907840490341187,566.3340502106741,1444.2153850655432,0.9270386695861816,629.5775544241574,1385.4899637172284,0.5931376218795776,656.77032127809,1407.9014513108614,0.5032522678375244,315.0381115402622,974.6493153089888,0.4308943748474121,428.97523115636704,969.0793246722847,0.5270353555679321,865.6093457397005,133.85496218106275,0.3657644987106323,345.5574087078652,649.2956314372659,0.9971705079078674,784.3296465355807,800.1474719101124,0.708815336227417,416.43368153089887,799.0603786282771,0.6820453405380249,275.96237125468167,812.3229751872659,0.47182923555374146,519.8470417837079,755.9287219101124,0.8686971664428711,257.2921787219101,1031.0242567883895,0.8431272506713867,244.15986364700382,1031.8851679541199,0.6377115249633789,402.91513050093636,803.733906835206,0.7574881315231323,447.46876463014985,812.3542105571162
1,0.7135504414053524,0.9904137849807739,503.55863764044943,1355.8046582397005,0.9806798696517944,514.689767673221,1429.1058052434457,0.9878795146942139,560.0542778558053,1446.8792427434457,0.9298771619796753,630.6989554073034,1386.2483906835207,0.4841711223125458,655.8519136235955,1405.9907537453184,0.4593842327594757,320.9086786048689,1002.7931882022473,0.2685531973838806,426.5266561329588,1003.4758309925094,0.5842959880828857,860.1135299625469,1054.7409731975656,0.35522234439849854,255.54475362827714,958.6680711610487,0.9971497058868408,783.0592374765918,805.2994060159176,0.619432806968689,417.32341409176036,800.6872512874533,0.718740701675415,279.99626931179773,816.0198677434457,0.4789137840270996,504.2474982443821,696.8116514513109,0.9069732427597046,907.7987476591761,591.130398525281,0.8460752964019775,247.6681004213483,1032.9396360018727,0.6608436703681946,380.9371342462547,798.9637464887641,0.8617510795593262,457.69516619850185,845.9832192181648
2,0.7364268425632926,0.990959644317627,502.9419036750936,1357.589682818352,0.9762248992919922,519.2576661985019,1428.6310568820224,0.9885028600692749,550.07578417603,1445.0304307116105,0.9679358005523682,635.1169680477528,1385.6719627808989,0.615650475025177,687.7860925795881,1341.8789501404494,0.5281102061271667,325.421640917603,1020.2781922986892,0.4143841862678528,455.8606185627341,984.4853113295881,0.5452052354812622,863.5277680243446,1051.4411429073034,0.2997419536113739,549.4803370786517,994.2207250702247,0.9950017929077148,776.9305214185395,798.7593632958801,0.7178704142570496,421.94529786985026,765.488208099251,0.5718166828155518,291.45921114232215,737.7961873829588,0.5748894810676575,513.0357560861423,760.4786985018727,0.8814009428024292,903.7865753745318,593.0720022823034,0.8361511826515198,246.30749648876406,1033.125,0.8892022371292114,385.05391210205994,797.1202013108615,0.7262083292007446,452.7904816245318,814.100392088015
3,0.7429863670293022,0.9920979142189026,509.47689899344573,1356.5981975655432,0.9629510641098022,519.7009597378277,1428.6301790730338,0.9893797039985657,551.6243123829588,1448.8973256086142,0.9750386476516724,636.6151685393259,1383.8104225187267,0.43566200137138367,685.4498771067417,1337.4840531367042,0.5924520492553711,322.053048923221,1017.9081811797753,0.5632926225662231,418.1452627574906,949.1588395365169,0.3864983320236206,845.9582748127341,1042.4803955992509,0.40066638588905334,556.9768258426967,992.025544241573,0.9968553781509399,778.9131993211611,794.8569902855805,0.7387990951538086,425.6544797518727,771.7916081460675,0.7972966432571411,279.58545470505624,809.1303107443821,0.57225501537323,495.24066596441946,987.133514747191,0.8395024538040161,905.7320926966293,592.2230878394195,0.7796280384063721,247.0366631554307,1032.2101767322097,0.9272409081459045,387.1720651919476,796.2755296114233,0.6811519861221313,455.12720915262173,823.8388781601124
4,0.7785347822834464,0.9943522810935974,512.1030840355805,1355.5603347378278,0.9814435243606567,519.4729488529963,1425.079149110487,0.9883652925491333,547.8191567181648,1450.0361364700375,0.9858682155609131,638.088205173221,1384.8460908239701,0.5892574191093445,700.7876141151685,1334.7476299157304,0.6251628398895264,366.24824438202245,1100.9239671114233,0.47806984186172485,421.68115051498125,1008.5304014513109,0.41652965545654297,847.4498185861423,1041.2978405898878,0.5146681070327759,548.1399959035581,987.9755530196629,0.9973455667495728,783.3478903323971,800.9633953651686,0.8698717355728149,411.8506408005618,811.599148525281,0.8555569648742676,275.13854751872657,794.9435276217229,0.4483443796634674,531.0602469569288,752.9360516151686,0.8985639214515686,910.1910697565543,588.5927258895131,0.7913718223571777,248.02902621722853,1029.9248741807116,0.9456973075866699,376.9490285580524,795.0048279494382,0.8546224236488342,454.26307935393265,817.8446863295881
5,0.754624035428552,0.993588924407959,516.1429073033709,1360.2978698501872,0.978811502456665,518.6331051029963,1424.0799098782772,0.9843393564224243,543.6320078417604,1448.0429248595506,0.9901834726333618,638.3116075608614,1380.4288096910113,0.7415762543678284,699.713834269663,1334.005003511236,0.5882335901260376,321.62453183520597,1013.0322448501873,0.4954383671283722,422.089770599251,1013.088205173221,0.6058354377746582,867.0289091760301,1047.716087312734,0.36385393142700195,548.8130559456929,989.569142088015,0.9942774176597595,779.1227762172284,796.0344247425094,0.7377223968505859,403.2743006788389,820.1516415028091,0.5163477659225464,778.8266619850187,758.1301205524345,0.5104766488075256,539.5667281132959,729.2120201310862,0.8386415243148804,927.6517146535582,589.5142790262172,0.7472059726715088,253.6788974719101,1035.697346090824,0.9061025381088257,379.4995025749064,802.16796875,0.8359735012054443,465.0623975889513,882.447038857678
6,0.7241597578806036,0.9923866987228394,513.0484843164794,1357.0213014981273,0.9428086876869202,514.7344627808989,1423.1184164325844,0.982300877571106,541.3841584737828,1443.371956928839,0.9904216527938843,635.427273525281,1375.9451076779026,0.7218362092971802,695.6181238295881,1329.2801966292136,0.5352140069007874,369.16249707397003,1112.5245786516855,0.5804580450057983,425.05874005149815,1015.5838892790263,0.5778837203979492,892.7661224250937,182.62777607092698,0.24219048023223877,234.99085615636704,930.1059954353933,0.9916186332702637,777.4348958333335,796.8172840589888,0.675799548625946,404.7073970037453,815.0986072097379,0.5371233820915222,782.6179190074906,765.0640800561798,0.42009881138801575,541.0322302200375,742.3477732911986,0.7840428352355957,933.7031835205994,588.7508046582398,0.6658459901809692,249.70337371254686,1032.7105278558054,0.9083603620529175,379.92721500468167,799.4234989466293,0.7623259425163269,471.1216204353933,883.0933988764045
7,0.7336307711461011,0.9925146102905273,520.0400866104869,1358.0575550093633,0.9310663938522339,510.7773730102997,1426.7487418071162,0.9869565367698669,552.1025719803371,1442.092111423221,0.9803614020347595,634.658824906367,1379.6373185861423,0.705657422542572,698.990227059925,1335.3141093164795,0.6049174070358276,320.06415320692884,1009.8389952013109,0.4352740943431854,419.97359257958806,1007.5198238529963,0.45221805572509766,842.3972963483147,1058.4413038389514,0.38332653045654297,237.6126521535581,931.9128189372659,0.9929267764091492,783.64063963015,790.1232590121723,0.6859116554260254,413.01307935393265,803.226094335206,0.5748040080070496,291.586566596442,802.4282391151686,0.4339855909347534,802.1261996722847,941.6174362125469,0.825498104095459,929.1321395131088,586.3753803838952,0.688946008682251,254.02731448970042,1033.4366953417602,0.9529131650924683,378.1964682818352,789.1355044475656,0.8444453477859497,466.4552610018727,877.1822331460675
8,0.7566352065871743,0.9913623332977295,521.1085264513109,1363.0528733614233,0.9653015732765198,512.3831782537453,1425.7028323970037,0.9799758195877075,548.2326047518727,1445.4209094101125,0.9697327017784119,635.7279962546818,1381.261557818352,0.5864918231964111,703.8775017556179,1336.3696746254682,0.6659124493598938,421.99109023876406,1013.7922079822098,0.5012822151184082,415.48996371722853,1007.6770248127341,0.462070107460022,844.5476357677903,1059.3191128277153,0.3527832627296448,238.38102762172286,933.1917866338952,0.9862121343612671,802.6440338249065,801.2944756554307,0.7801146507263184,412.5807584269663,799.0048572097379,0.7006332278251648,822.872191011236,165.09893638810863,0.5375069379806519,544.2158239700375,734.6531922986892,0.8431388139724731,931.1275456460676,587.2924713249064,0.7199322581291199,262.35165028089887,1042.698604283708,0.9737546443939209,377.2562617041199,789.0022969335206,0.8465935587882996,470.945546582397,876.7289911048689
9,0.7388088405132294,0.989789605140686,520.9473753511236,1362.0292017790262,0.9328954219818115,514.0718632958802,1424.2897062265918,0.9823429584503174,556.5704002808989,1440.194142088015,0.9310051202774048,627.9689694522472,1386.6568644662923,0.4523308277130127,654.5747015449438,1407.57110252809,0.5290641784667969,360.17395248127343,1111.331636235955,0.4009169936180115,404.69401041666674,1016.846324906367,0.6157553195953369,846.9068937265918,1050.3315923455057,0.2929471433162689,245.9448150749064,924.7401685393259,0.9914737343788147,786.0990900046818,795.1652475421348,0.8148549199104309,402.9618006788389,805.8204588014981,0.7177377343177795,284.08020248127343,810.094218164794,0.4432377219200134,506.381012991573,752.6765859082398,0.8768520355224609,920.9332572565543,589.9365783005618,0.7454214096069336,263.55615051498125,1043.2512581928838,0.9388588070869446,383.07203885767797,796.8676849250936,0.904266357421875,469.1195575842697,865.5531659644195
10,0.7522345588487738,0.9919148683547974,527.8996956928839,1356.3685042134832,0.881712794303894,510.95330056179773,1421.2897940074906,0.9795424342155457,570.5199555243446,1436.5723022003747,0.9114621877670288,625.9921436095506,1390.3148408239701,0.5523143410682678,711.8512260065543,1336.938055945693,0.5106909871101379,396.0494937968165,1003.7024520131087,0.47347280383110046,420.84774403089887,972.0926234784645,0.7230756878852844,868.35235252809,1055.891561329588,0.299468457698822,556.590077832397,1030.4460732677903,0.9825292825698853,791.3363178838952,790.3798718398876,0.7375526428222656,396.33397705992513,801.0625146301498,0.6517166495323181,758.1263167134832,771.9041139981274,0.6613931655883789,515.2827276451311,732.4065864934457,0.829301118850708,919.1156074438202,593.4654801615169,0.7964945435523987,260.4386850421348,1036.5227059925094,0.9319502711296082,388.02390566479403,796.8042632256554,0.8733952641487122,466.3258573267791,862.8884304775281
11,0.7497164519394145,0.9906280040740967,526.886338366105,1352.4293363764045,0.8765513300895691,510.3990373361423,1423.8038389513108,0.9505607485771179,566.5784468632959,1436.8823150749065,0.7793486714363098,626.1532215589889,1384.7324145599252,0.6510964035987854,713.1298279494383,1340.9454002808989,0.5474454164505005,355.83296757958806,1112.151729283708,0.3427211344242096,426.04517790262173,989.0615490402622,0.7303210496902466,873.2195107677903,1055.6067854634832,0.31888508796691895,353.69323501872657,645.4081080290263,0.9703814387321472,798.3683725421349,798.9426059222847,0.861767053604126,413.57985135767797,784.243913857678,0.7377058267593384,282.779143258427,816.7760270365169,0.7361419200897217,528.2802258895132,750.2133075842697,0.809755265712738,919.1836376404494,592.0041110720974,0.7477505207061768,259.26951661985026,1032.6231127106741,0.8937497138977051,388.46997893258435,795.3443205758427,0.8003700971603394,471.2887698970038,861.59922167603
