Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.731477357008878,0.9891737103462219,518.1517000234082,1483.1327539794008,0.9608091115951538,515.830626755618,1513.1841058052435,0.9677267074584961,560.6032010767791,1531.6976825842696,0.8776712417602539,387.78536107209743,1454.3943117977528,0.9311918020248413,424.1425269194757,1462.5359901685395,0.3369893729686737,804.6986920646068,-8.838332958435744,0.5955443382263184,845.1288916198503,529.3782917837079,0.6599973440170288,874.3000936329588,702.3275105337079,0.7022955417633057,326.9736072097379,722.9424157303371,0.840978741645813,307.9401480571162,307.4396506320225,0.9343060255050659,889.9681062734082,340.9305141034644,0.6252825260162354,457.8213512406368,865.3815543071162,0.6328622102737427,526.5009802200375,344.6761250585206,0.864930272102356,278.3629593867041,1094.409234550562,0.7083600163459778,258.98927610018734,1085.8969013342696,0.45656517148017883,646.9686329588014,286.4304994733146,0.3504309356212616,478.7967433286517,193.78471003043072
1,0.7514002866604749,0.98923659324646,514.4204266151686,1485.447975187266,0.9608867764472961,519.1016356507491,1513.2309222846443,0.9784302115440369,556.9854576310862,1536.5563553370787,0.8046314716339111,380.95103288857683,1477.7206226591761,0.9438374042510986,417.1689928604869,1454.7615285580525,0.23946890234947205,816.4505793539327,-37.84576758909761,0.6819027662277222,843.136557818352,525.7745201310862,0.7394091486930847,326.9425912921348,701.6014161985019,0.536897599697113,327.5429394897004,745.6274139747192,0.9056013822555542,308.5691713483146,304.2060217696629,0.9439266920089722,894.1425269194758,345.54135211844573,0.535599410533905,455.62931589419475,888.3429892322098,0.8743266463279724,613.7355893024344,301.0267439138577,0.8464598655700684,265.8391122425094,1099.8638664559926,0.7151752710342407,291.95363705524346,1097.4840531367042,0.332633376121521,476.665862008427,257.2140720095974,0.7453813552856445,484.04055477528095,266.5577817766854
2,0.7114693908130422,0.9914743900299072,518.5978464419476,1488.1990285580525,0.9893085956573486,520.6324613764045,1532.391883192884,0.9700501561164856,572.6917281132959,1530.775397940075,0.7981323003768921,387.429848431648,1453.2772998595506,0.908627986907959,414.9808345037453,1455.5805243445693,0.25715523958206177,824.4231331928838,-25.595213929365638,0.3149232566356659,712.0119382022472,1249.6387816011236,0.7739847898483276,874.3097495318352,698.9734755383895,0.5154041051864624,291.6120230571162,1087.704529494382,0.9256417751312256,308.14943235018734,305.5231192942416,0.932053804397583,914.12892088015,341.62497073970036,0.775393009185791,438.12390273876406,916.4224894662922,0.6911946535110474,612.3863237359551,297.7029201779026,0.8314157128334045,260.2855805243446,1099.0242421582398,0.7330917119979858,292.9360516151686,1113.6085264513108,0.41414135694503784,660.9372073970037,290.4333084620787,0.2729867994785309,482.02729985955057,185.05347319756555
3,0.6989828751367682,0.9701592922210693,526.5234375,1446.9658532303372,0.9424617290496826,510.50598373127343,1531.901480571161,0.9704263210296631,551.6861979166667,1537.576954588015,0.9472834467887878,376.07655957397003,1459.3676849250937,0.772767186164856,419.99209971910113,1459.1744206460676,0.35388219356536865,877.8723373127341,736.084533005618,0.36135730147361755,700.8524988295881,1209.142746371723,0.6631194353103638,870.14922752809,686.1156952247192,0.5595750212669373,286.1449555243446,1082.788360252809,0.8490915298461914,304.33674215823976,310.25690543071164,0.9195412397384644,888.9071278089889,339.12091087312734,0.39462536573410034,404.7146389279027,886.3829880617977,0.8426061868667603,518.6225713951311,273.8977096500468,0.8041459321975708,279.7684047284645,1094.135797050562,0.7038471102714539,281.8608819054307,1086.4472144194756,0.30773305892944336,490.4971324906368,249.83659951427904,0.5200865268707275,475.883441596442,259.61434925093636
4,0.6777451388976153,0.9832379817962646,504.662262991573,1482.370230571161,0.9543794393539429,510.822580173221,1531.3313436329588,0.9595503211021423,543.2734960205993,1545.5786224250937,0.9117934703826904,384.8812031835206,1460.6257315074906,0.7960808277130127,422.5938524110487,1458.5839477996255,0.22828182578086853,378.69513693820227,1345.6072975187267,0.4365637004375458,636.3676995552435,1205.5546289794008,0.7763357162475586,313.0820605102997,698.3916344803371,0.31370478868484497,908.0803780430713,585.0610808754682,0.8894275426864624,312.3040291432585,305.53158649344573,0.9125037789344788,883.5906776685395,335.758829295412,0.4136815071105957,412.7157215589888,892.4851503979401,0.7846009731292725,618.6715092462548,316.5002121371723,0.8519304990768433,281.0147471910112,1095.2002867509364,0.8037450909614563,276.0415935159176,1086.920865519663,0.25591057538986206,591.7066801264045,288.4204924508427,0.24993932247161865,441.77939197097385,307.024922460206
5,0.6738571472027722,0.9883726835250854,506.95678253745325,1491.5743504213483,0.9593167901039124,505.0506203183521,1531.8088717228466,0.9830615520477295,575.1968486657304,1534.269370318352,0.8601264953613281,402.1029377340824,1458.4909000468165,0.9127013683319092,409.0694493211611,1457.7299859550562,0.27646249532699585,876.2827715355807,774.0545997191011,0.34592074155807495,624.815074906367,1236.1471500468165,0.6788239479064941,865.5287336142324,693.554614349251,0.5387616157531738,899.6864758895131,605.3799815660112,0.921829342842102,307.06753277153564,303.240468457397,0.9141289591789246,885.2336434925094,336.57760562968167,0.41934406757354736,403.5870932818352,904.3950433052435,0.690249502658844,598.478830173221,297.5810876053371,0.8708244562149048,280.3326164559925,1100.2151363529963,0.757958710193634,276.76505442415737,1091.8883865870787,0.1706034243106842,588.2775924625469,407.63481683052436,0.16708534955978394,335.5970564138577,346.8603698501873
6,0.6722683100139394,0.9848942160606384,501.4243913857679,1482.2745493913858,0.9520073533058167,500.1691245318352,1517.5637874531835,0.9810883402824402,571.3668217462547,1534.4338132022472,0.893893837928772,396.7905108848315,1461.061417368914,0.9305180311203003,404.1344803370787,1457.2480688202247,0.24428340792655945,376.67317708333337,1347.8661926498128,0.6050629019737244,658.6407127808989,1247.6575667134832,0.6015685796737671,314.4071131788389,685.6085410814607,0.28656598925590515,908.4355980805244,584.0869689255618,0.8134348392486572,305.84569580992513,308.99713980571164,0.9479866027832031,884.8231214887642,334.18400339419475,0.4320456385612488,453.3154845505618,885.1712459035581,0.6395429968833923,633.3784673455057,405.7011133544008,0.8933327794075012,273.8094715589888,1104.4839946161048,0.7558865547180176,271.0652943586142,1093.4072887406367,0.21979942917823792,634.6607268258426,297.6597429482678,0.24664977192878723,380.92418656367045,334.30320253979403
7,0.6615556303192588,0.9769018888473511,523.0723314606741,1453.1349485018727,0.8663669228553772,503.22214419475654,1512.7899695692884,0.9563073515892029,538.0280021067416,1537.844686329588,0.8842530846595764,362.544768258427,1461.1758251404494,0.8387763500213623,411.25629096441946,1453.9078593164795,0.30427563190460205,362.6751960440075,1359.2425971441949,0.3934166729450226,660.2648788623596,1253.9748654026218,0.7562688589096069,314.9653996956929,692.6500321863297,0.32570379972457886,287.3724982443821,1081.3158356741574,0.938530683517456,304.75713951310865,301.10691713483146,0.9347025156021118,883.593603698502,340.6120157420412,0.28713467717170715,807.4117801966293,752.5545704588015,0.5871853232383728,462.2692093867041,888.7219832631087,0.8507821559906006,276.8861189138577,1100.8572536282772,0.8075439929962158,263.0397793773409,1092.04375877809,0.32174864411354065,758.1625263342696,254.08384173103934,0.2165471613407135,552.0834064840824,236.96722480688203
8,0.6805437189691207,0.9685106873512268,525.7539647705993,1453.0484843164795,0.8467077016830444,438.03868211610495,1519.061183286517,0.9627066254615784,570.9613471441947,1531.3183227996255,0.9122239351272583,393.42799040262173,1454.1015625,0.8983566761016846,413.1860808754682,1447.8876989700375,0.3007085919380188,371.2457572565544,1353.8047167602997,0.5789390802383423,649.1420148642324,1245.8748829588014,0.5953112840652466,860.8266034644196,693.587897940075,0.28546202182769775,264.4272296348315,1081.4100538389514,0.946316659450531,308.0104459269663,303.5331811797753,0.9448081254959106,882.2896184456929,336.86472231975654,0.42917531728744507,437.1739671114233,875.588132022472,0.845718264579773,603.3862213249064,314.57217784410113,0.9060418605804443,266.97858146067415,1099.3523232677903,0.7221351861953735,262.5147033005618,1088.345549508427,0.2557464838027954,611.4874473314608,298.75270657771534,0.17037472128868103,390.64211727528095,331.0451413272472
9,0.6786196845419267,0.9789217710494995,520.2296933520599,1454.731097846442,0.9037331342697144,437.9584357443821,1516.862271769663,0.9792591333389282,562.7467374765918,1530.7462839419477,0.9292452931404114,415.71102528089887,1457.1795997191011,0.7992340922355652,422.8165964419476,1456.841643258427,0.29309985041618347,363.0282947097379,1363.5640507958801,0.4496980905532837,661.3884012172284,1234.3444229868915,0.7680772542953491,310.1630530196629,693.7712137172285,0.4359469413757324,554.4699496722847,230.57993913857678,0.8924591541290283,306.44736072097385,297.30040818117976,0.9434747695922852,882.9331987359551,333.4321965706929,0.5105484127998352,442.11786048689146,862.2477030664794,0.7287148237228394,602.7680974953184,316.4748288272472,0.9503989219665527,263.4314284878277,1099.3934339887642,0.6458466053009033,260.9170909410112,1097.6302083333333,0.2101060152053833,568.5436417368915,1241.7191889044943,0.11777037382125854,332.34543246722853,347.4160229400749
